"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"XM_071963284.1" 146.482969810971 -4.23050706835865 1.2848752277457 -3.29254310224428 0.000992856779135656 0.0232036031319011
"XM_071963320.1" 56.2876618879915 1.55140486121746 0.35579956191758 4.36033381507322 1.29864178223e-05 0.000588237504012656
"XM_071963339.1" 391.259197396319 3.16630117137 0.779014761882943 4.06449444387523 4.81366855407313e-05 0.00185133162115069
"XM_071963342.1" 41.8206558957231 -7.49637301058089 1.95786887221776 -3.8288432473465 0.000128746973610503 0.00429295463489407
"XM_071963347.1" 107.721250140557 -22.9598183400399 3.50914283491385 -6.54285659495065 6.03546999543353e-11 1.8563168394597e-08
"XM_071963472.1" 323.190364604551 -0.941087202578631 0.249081250439979 -3.77823381292766 0.00015794455466342 0.00518428549450564
"XM_071963473.1" 48.5152853273149 -2.78587761894021 0.670002435967758 -4.15801117934184 3.21030316942166e-05 0.00129834874772405
"XM_071963490.1" 950.619639060035 -5.360504731882 1.58930855574344 -3.37285337860305 0.000743935560509122 0.0184231278518526
"XM_071963527.1" 61.675311370239 -22.1575617708746 4.24781619894501 -5.21622422749308 1.82607107335275e-07 1.72065815375868e-05
"XM_071963604.1" 64.1443188461257 -8.63063624789607 2.50141824048509 -3.450297158712 0.000559969801176984 0.0146539156058006
"XM_071963613.1" 33.6738506275875 20.646486814859 3.7971037455908 5.43743026216594 5.40544963153745e-08 6.32663376355278e-06
"XM_071963649.1" 83.5877613125475 -19.8484674310817 4.25120852959308 -4.66889998289064 3.02816746357953e-06 0.000158488941218817
"XM_071963664.1" 55.1847831709436 -8.40431637104358 1.99185399818089 -4.21934357574351 2.45014648752631e-05 0.00102761783575325
"XM_071963668.1" 116.982707262458 8.06898110288572 2.23497957992611 3.61031535829624 0.0003058249455005 0.00895301629524554
"XM_071963680.1" 199.981739141916 1.06458136827493 0.336763794518738 3.16121087124671 0.00157114710960774 0.0331802556853741
"XM_071963681.1" 230.061391227205 -0.927733789191568 0.305468124887947 -3.03708869634724 0.00238875155306672 0.0449523316659881
"XM_071963692.1" 441.548063215426 -1.34688788223342 0.296952458972743 -4.53570206790928 5.74121792687832e-06 0.000284922235482708
"XM_071963698.1" 292.207526905868 3.60492331673321 0.827385272606727 4.35700686981735 1.31853131055001e-05 0.000596162804713838
"XM_071963723.1" 841.697311113602 13.5180485582582 1.46954001247646 9.19882986750232 3.61868735333253e-20 6.01015720223823e-17
"XM_071963762.1" 25.4822827975338 4.49854436100823 1.44086163926286 3.12212098540541 0.00179553134262697 0.0363085002750533
"XM_071963796.1" 2626.89377722406 -0.864152657185471 0.208589063798112 -4.14284738351317 3.43020224387714e-05 0.00137547152031877
"XM_071963826.1" 46.4730457011945 -8.27755043116601 1.56361623251555 -5.2938504084529 1.19767416500579e-07 1.21291286474753e-05
"XM_071963833.1" 20.9212737503556 8.25514819371269 2.5258071071091 3.26832091432394 0.00108187619696379 0.0247955673366688
"XM_071964077.1" 33.2210155785679 8.32766590024518 2.47073513793265 3.37052149880106 0.000750260515430892 0.018542305591602
"XM_071964148.1" 92.5968706318403 1.1979614674609 0.364334955910232 3.28807721583559 0.00100874168495762 0.0234867117732236
"XM_071964155.1" 15136.046718677 3.8048759870738 0.926010767776125 4.10888957178269 3.97566109750061e-05 0.00155876489289436
"XM_071964157.1" 197.692110477877 21.7458850184073 4.24834548890321 5.11867150993442 3.07695346779953e-07 2.57235374977482e-05
"XM_071964166.1" 1727.133534924 -0.791911290294188 0.260923666209244 -3.03503051984225 0.00240511347503283 0.0451371726082004
"XM_071964172.1" 432.14408916241 10.3797449060696 2.36702751954601 4.38513909126852 1.15911689836359e-05 0.000533772260423882
"XM_071964250.1" 73.600711067885 20.2241544245576 2.91913561485109 6.92813116378262 4.26436287022074e-12 1.74160774075097e-09
"XM_071964253.1" 48.8101809971684 -4.68091435506228 1.24207379883816 -3.76862820827622 0.000164147168389656 0.00537371669657227
"XM_071964274.1" 19.4667308131674 20.8755341372929 4.24974241116999 4.91218810872486 9.00655810434791e-07 5.88384688217012e-05
"XM_071964284.1" 1273.31981094988 -1.12796968611226 0.368282979930329 -3.06277983936605 0.00219291331324246 0.0421543590839579
"XM_071964288.1" 227.333937064769 4.4533161217031 1.06112801807385 4.19677555002904 2.70742008810308e-05 0.00112416594424853
"XM_071964296.1" 265.576932032742 4.87799659832103 1.61472267300417 3.02095008627431 0.00251982894753628 0.0463980033776581
"XM_071964338.1" 71.6914530212912 -3.72595834201875 1.01967579166094 -3.6540617836475 0.000258124111387431 0.00775711216766594
"XM_071964369.1" 560.293680555962 -1.86432930535137 0.603430108687298 -3.08955300458413 0.00200457934368833 0.0394457340108766
"XM_071964387.1" 626.069040959796 -0.955934474840361 0.318249086339647 -3.00373046105198 0.00266691480055389 0.0483206170372357
"XM_071964458.1" 3111.150002995 6.96521878968052 1.17863617352025 5.90955796722022 3.43026955164706e-09 6.67643010470182e-07
"XM_071964489.1" 162.696167559702 -1.1324036133722 0.318632989715809 -3.55394340800115 0.000379500866175591 0.0106589685220208
"XM_071964587.1" 59.9041317424495 -9.48852467846073 3.02972463550699 -3.13181091352645 0.00173731726255824 0.0355643261808655
"XM_071964651.1" 1351.82940695176 -1.23613192996988 0.298974653601807 -4.13457099148021 3.55618315604398e-05 0.0014062728724845
"XM_071964657.1" 12.2008174998349 5.93235399423529 1.62259414299398 3.65609232589057 0.000256089154193572 0.00770525253432904
"XM_071964712.1" 152.574853930504 -7.53677325666875 2.49306358944839 -3.02309707966026 0.00250201964992532 0.0461382794512136
"XM_071964730.1" 890.994002800912 3.83513238494607 0.904014563424919 4.24233473675072 2.21206425056977e-05 0.000937230555687833
"XM_071964760.1" 81.6498299284988 -9.10288554319981 1.40288214753173 -6.48870295998541 8.65784682958061e-11 2.53756397723932e-08
"XM_071964761.1" 99.6446141732074 5.2486317443832 1.64973330154064 3.18150317962403 0.00146512914611865 0.0315477635412739
"XM_071964853.1" 5027.17793595465 3.74623085437761 0.941576344056901 3.97867987871966 6.92989719597763e-05 0.00253151672616962
"XM_071964857.1" 76.9706532329857 6.58056640901741 1.41623056796183 4.64653606403076 3.37555143567156e-06 0.00017483391458812
"XM_071964871.1" 69.1621358924379 -4.51081594874213 0.855123013259542 -5.27504917865312 1.32720491510099e-07 1.30690340118225e-05
"XM_071965040.1" 46.1961759764187 -2.5040438749093 0.811883955261033 -3.0842386509587 0.00204073821886524 0.039937872149717
"XM_071965050.1" 31.2895792651743 20.1414180705791 4.25139740389782 4.737599466028 2.16264716726574e-06 0.00011919917893383
"XM_071965082.1" 26.8171848287253 7.01835992646397 2.14687090929183 3.26911128940633 0.00107885859023664 0.0247948376924036
"XM_071965123.1" 11.2253215428641 -20.970259188128 4.24864334555701 -4.93575418846525 7.98416169780487e-07 5.37388001742738e-05
"XM_071965139.1" 2367.34427347535 -0.990796251767994 0.31166939869115 -3.17899754011405 0.00147785345348636 0.0317668361403845
"XM_071965198.1" 281.339922221097 -9.29254425787684 2.25873910414022 -4.1140405462693 3.88793098957791e-05 0.00153017416656168
"XM_071965237.1" 14.2195981300215 -20.5954251361566 4.24901493207822 -4.84710585050433 1.25275594430323e-06 7.5386253237745e-05
"XM_071965296.1" 97.9524920713814 1.91217712527411 0.618771679030999 3.09027899962809 0.0019996855805115 0.0393957327592661
"XM_071965299.1" 96.7706548956789 7.68916055641489 1.42838153834685 5.38312793185076 7.32024714777809e-08 8.17799628666348e-06
"XM_071965303.1" 55.0231385552607 -2.17094926386305 0.595147505319223 -3.6477499182301 0.000264546941754919 0.00791195433366182
"XM_071965336.1" 24.0606067349145 5.47703416118001 1.7318023370068 3.16262083965446 0.00156355829021586 0.0331232378266561
"XM_071965342.1" 26.0268539966515 -21.3605950190034 4.24829733909897 -5.02803672012605 4.95527001402383e-07 3.81020499565974e-05
"XM_071965372.1" 67.7048956264186 -2.23756699635093 0.52811764598267 -4.23687224498526 2.26655011986515e-05 0.000958685282448227
"XM_071965411.1" 102.056122735266 -21.6718266836509 4.15333386349 -5.21793513258293 1.80928801703634e-07 1.72041192245902e-05
"XM_071965424.1" 199.675748682833 4.64096768097481 1.17125887338766 3.96237568519044 7.42076485473793e-05 0.00268711504107683
"XM_071965532.1" 43.6282295879809 -22.1780958202625 4.2477908068148 -5.22108946247584 1.77873580945595e-07 1.71758314809985e-05
"XM_071965595.1" 1480.35322111208 5.02121053835949 0.947181770536174 5.30121112393993 1.1503696178297e-07 1.18426273921452e-05
"XM_071965609.1" 49.5204473251444 22.1092772318393 4.24813725516167 5.20446395769713 1.94557378652308e-07 1.78656913449752e-05
"XM_071965632.1" 27.1158066459707 -21.205885947735 4.24857934098411 -4.99128867458623 5.99777795358715e-07 4.37083281801575e-05
"XM_071965637.1" 840.929647791218 4.6375901293929 1.08671853994233 4.26751726315355 1.97660479478269e-05 0.000849364407764302
"XM_071965638.1" 1019.94914654612 1.91103562497477 0.33875592822313 5.64133485426715 1.687368365413e-08 2.62733800547087e-06
"XM_071965650.1" 371.978790056805 -25.2543037790225 3.05935428226418 -8.25478236549061 1.52179287371721e-16 1.51649703451667e-13
"XM_071965661.1" 98.6396302274547 23.7889275281491 3.87577521382634 6.13785016305515 8.36456990668112e-10 1.94753766434717e-07
"XM_071965680.1" 182.363727223734 -23.9857296351831 4.24719393322996 -5.64742981183865 1.62864292694652e-08 2.58435549293112e-06
"XM_071965705.1" 34.424917656796 -4.33133288608561 1.31753156581499 -3.28746042862842 0.0010109539590112 0.023516242745888
"XM_071965730.1" 96.1775054903656 -8.79857577462615 1.84910666486437 -4.75828460402608 1.95245085273426e-06 0.000109306535043075
"XM_071965737.1" 3727.16089296792 2.78467361965294 0.724291431563847 3.84468668038836 0.000120706565625796 0.00406923229964202
"XM_071965758.1" 206.263041374102 2.29570183509379 0.763504209896313 3.00679656423317 0.00264016384711168 0.048005264461534
"XM_071965775.1" 26.7317125418933 -6.2572126377352 1.89737000348234 -3.29783470079691 0.000974334748592688 0.0228743814499155
"XM_071965817.1" 30.8739978141835 -1.42096928065426 0.469376630865345 -3.02735412718472 0.00246704753747581 0.0456941247486727
"XM_071965818.1" 476.03079983331 -0.734389629436224 0.237875315593293 -3.08728809294296 0.00201991730299118 0.0396237793459995
"XM_071965819.1" 81.1103501902385 -22.9723620824672 3.10646939522328 -7.3950067294373 1.41401112564091e-13 8.38744266026002e-11
"XM_071965863.1" 1432.44911737758 -3.39364950054031 0.916902958561302 -3.70120901983481 0.000214574625617665 0.00672414798492187
"XM_071965870.1" 146.264984354598 -1.6831658912087 0.488721631855802 -3.44401757871302 0.000573138437209006 0.0148591231530243
"XM_071965895.1" 11953.4548818338 1.22576171634104 0.259531598802942 4.72297678585079 2.32417387798544e-06 0.000126811637084714
"XM_071966048.1" 48.3599907095177 -8.52754505544116 1.94696768115836 -4.37991094457594 1.18727820513914e-05 0.000543725403026311
"XM_071966140.1" 2715.36671364428 1.5941301694194 0.347347223528307 4.5894426713029 4.44431033958112e-06 0.000226423524519395
"XM_071966143.1" 2291.90000763583 1.68542740938336 0.431617087422823 3.9049135414147 9.42590779540092e-05 0.00331209648669708
"XM_071966153.1" 478.709314427793 2.65666195356018 0.840455467908787 3.16097884420987 0.00157239918466495 0.0331802556853741
"XM_071966156.1" 26.2797747417614 20.9315754506465 3.78289849805036 5.53321096546321 3.14420912711197e-08 4.25715662955112e-06
"XM_071966164.1" 68.6962446852977 10.2463470936169 2.20327059328927 4.65051688377508 3.31104136231138e-06 0.000171849944706799
"XM_071966182.1" 59.7887389639468 -8.68995432318128 1.5803917360486 -5.49860779765179 3.82801495581254e-08 4.88375250741196e-06
"XM_071966190.1" 28.1089393622919 9.43723920185859 2.60061071672642 3.62885499977403 0.000284681075762292 0.00842321618131892
"XM_071966225.1" 11.8281356226367 20.2953542842361 4.25112481085903 4.77411395506288 1.80500160805626e-06 0.000102200011503422
"XM_071966258.1" 687.599287104277 -1.2179677344693 0.345518238628248 -3.52504614316391 0.000423409031274022 0.0116428136822624
"XM_071966275.1" 30.6860393920441 -6.0947869576223 1.40546213082044 -4.33650030404197 1.44769226900598e-05 0.000648675494563777
"XM_071966355.1" 17.2446147496406 20.2214479172506 4.25189765342851 4.75586422004892 1.97599252644474e-06 0.000110376461460354
"XM_071966392.1" 426.368189229677 2.34844569176471 0.690329121419597 3.40192180642089 0.000669137800602636 0.0169412906772495
"XM_071966406.1" 670.471032784762 0.750916350328509 0.243914877590658 3.07860003352771 0.00207975693757785 0.0403301124051932
"XM_071966411.1" 987.623174839435 1.77260075350792 0.444919302945279 3.98409496233058 6.77377832937927e-05 0.00248169322823273
"XM_071966488.1" 599.25592039836 -0.956019431907256 0.300222475266546 -3.18436996117122 0.00145069474338587 0.0313725331093508
"XM_071966586.1" 381.39771865663 -0.903859895712058 0.273074498123862 -3.30993886987602 0.000933163487913211 0.0221197925541216
"XM_071966629.1" 478.713036220713 -3.68974700978778 0.679207265797334 -5.43243159428856 5.55912670234536e-08 6.41178349701528e-06
"XM_071966639.1" 25.8498154939745 -7.18021696296454 1.83191178118734 -3.91952114545099 8.8725076983829e-05 0.00314425013214528
"XM_071966650.1" 530.766143812746 -2.43824329676299 0.759012109906773 -3.21239050726407 0.00131635314356743 0.0291246055645608
"XM_071966653.1" 148.818477434507 12.0041012251546 2.56996789569916 4.67091485665771 2.99861220695208e-06 0.000157604274075522
"XM_071966746.1" 40.2803862022181 -20.909970082012 3.87303777177548 -5.39885519175468 6.7067478706695e-08 7.59478225918133e-06
"XM_071966801.1" 217.803338880051 1.40342009438764 0.393520785501755 3.56631757735039 0.000362032614756739 0.0102842856686826
"XM_071966827.1" 25.6795614930684 4.44902247052587 1.43221270094473 3.10639786087021 0.00189381720317639 0.0379570941132207
"XM_071966915.1" 50.6882985999108 -8.21731366916604 1.83803628383056 -4.47070264143032 7.7963033846093e-06 0.000372800971632959
"XM_071966926.1" 188.007459986906 -1.48106228791754 0.427685803899538 -3.4629680817403 0.000534251766791216 0.014114331141113
"XM_071966970.1" 9963.31027084859 8.09150403240572 2.19566003757516 3.68522626177675 0.000228499554857505 0.00708917734765257
"XM_071966971.1" 3048.27548803888 4.82558332408936 1.30309505196148 3.70317062966792 0.000212921567968311 0.00669761997827592
"XM_071967093.1" 14.7747156811702 5.1942685405862 1.72497533549569 3.01121322357549 0.00260206062485411 0.0474909423787476
"XM_071967107.1" 158.299182097423 9.79742455709216 3.04481832410348 3.21773699255996 0.0012920623605291 0.0286125774114324
"XM_071967129.1" 671.628098022569 -5.52979795258296 1.79751900483257 -3.07635020142556 0.00209551567164812 0.0405637777216548
"XM_071967160.1" 114.218053494603 3.48893169846686 1.08927330198059 3.20299018815852 0.00136008614860224 0.0297748912303405
"XM_071967251.1" 719.405009942821 -1.05567556223332 0.275106571859272 -3.83733312911675 0.000124377696418344 0.00416481391245995
"XM_071967271.1" 991.834072737827 -1.57678989839714 0.434008048236365 -3.63308907474084 0.00028004828733835 0.0083057654553099
"XM_071967281.1" 913.339172386985 5.50405885084915 0.898533639209682 6.12560132494352 9.03417567888731e-10 2.06484787787266e-07
"XM_071967329.1" 62.500852727209 -9.5794562307442 2.68990159278894 -3.5612664256658 0.000369070346507193 0.0104448622854869
"XM_071967330.1" 372.361010745141 -12.1678135421625 3.04572829223766 -3.99504235921943 6.46826871488561e-05 0.0023908602150437
"XM_071967333.1" 7047.36497297116 -5.04159695456944 1.19817793414294 -4.20771974754795 2.5796050751886e-05 0.0010764774076746
"XM_071967340.1" 143.28588011802 2.31434583253274 0.713211875693784 3.24496255797962 0.00117466067657912 0.0264118424509166
"XM_071967362.1" 942560.236111382 2.49639479661212 0.56015456274583 4.45661780272753 8.3262855131403e-06 0.000394358842184153
"XM_071967363.1" 802473.931304886 4.38480300075949 1.3774763233681 3.18321478661651 0.00145649527143569 0.0314706562855831
"XM_071967376.1" 531.755204441612 -1.17181843727802 0.390398103833352 -3.00159869059771 0.00268565968715053 0.048519100642481
"XM_071967396.1" 2525.11912488367 -0.996224061284052 0.302736202965935 -3.29073315818839 0.000999266530074372 0.0233096695353397
"XM_071967509.1" 366.989639919055 -2.49045226119042 0.72221384307103 -3.44835852301087 0.000564004851748558 0.0146977540498032
"XM_071967521.1" 122.236189867834 23.4581053103604 3.25593932989307 7.20471204576494 5.81666392381157e-13 2.95735812926363e-10
"XM_071967539.1" 54.7086174191115 2.01896516937705 0.618423612813211 3.26469612017687 0.00109581571420286 0.0250459237503999
"XM_071967768.1" 162.177164695036 -9.67147309103455 2.08874706561365 -4.63027489074805 3.65180600454881e-06 0.000187969923535795
"XM_071967825.1" 5038.48570417756 3.80282945737965 0.742412691557588 5.12225814647819 3.01898190146668e-07 2.54955580038099e-05
"XM_071967828.1" 64.4491520779417 -21.6292698296567 3.87570005787357 -5.58073883599851 2.39499031642819e-08 3.53055584338317e-06
"XM_071967875.1" 115.838404099483 22.2164234243605 3.81959465741456 5.81643483588873 6.01159621740116e-09 1.08526736640663e-06
"XM_071967948.1" 174.836097572635 4.97766836053123 0.88057585123917 5.65274229758462 1.57907968875788e-08 2.52177001833495e-06
"XM_071967960.1" 26.2329605042751 -19.4435393252713 4.25266597142522 -4.57208241980856 4.82900909539124e-06 0.000242062582683063
"XM_071967983.1" 126.07178644133 5.12177399888158 1.27563721486404 4.01507100859195 5.94279000034692e-05 0.00222301392310274
"XM_071968024.1" 67.0780350049716 -22.254080988977 4.24776021681827 -5.23901535234165 1.61435610009811e-07 1.56492037049588e-05
"XM_071968154.1" 85.6439090557659 -8.58734379679478 1.87758688395353 -4.57360661718774 4.79399552890529e-06 0.000240791956878261
"XM_071968202.1" 441.981470302889 9.03763416844289 2.0747979443655 4.35591050829132 1.32514912949858e-05 0.000598069569985473
"XM_071968232.1" 98.6021677555406 4.40723985501042 0.931259035001968 4.73256064033902 2.21705038862542e-06 0.000121557824499154
"XM_071968234.1" 308.666348003733 2.88153050594994 0.839757884746117 3.43138249523089 0.00060051322563333 0.0154232845259826
"XM_071968279.1" 47.5517436755945 7.2359230643596 1.94486917914402 3.72051917010907 0.000198813649171407 0.00630961075389461
"XM_071968288.1" 39.2085384916339 1.4155730875936 0.428679946222348 3.30216773625181 0.000959406788550604 0.0226127732480238
"XM_071968324.1" 1222.99908420668 -0.946673394042983 0.195878243424638 -4.83296857012711 1.3451203014509e-06 7.97880525477294e-05
"XM_071968326.1" 41.0660623279036 21.9575952576007 4.2482680366458 5.1685993134598 2.35854946336413e-07 2.09105134451212e-05
"XM_071968347.1" 19.9702150846074 2.97470741556951 0.838689025156491 3.54685387115261 0.000389860770422799 0.0108885665622681
"XM_071968352.1" 14.0902802614525 6.52142846379341 2.16663993026727 3.00992720234273 0.00261310312099268 0.0476575681210035
"XM_071968373.1" 36293.9369936168 4.79026934083171 0.693104018794261 6.9113281858688 4.80136817407209e-12 1.92929815033319e-09
"XM_071968391.1" 4318.13464294746 1.69287019370422 0.330979908640647 5.11472191969879 3.14203493748608e-07 2.60058194011929e-05
"XM_071968425.1" 20.3091497472516 -20.6316781895537 4.24898025429846 -4.85567758727092 1.19975775438905e-06 7.25474877065396e-05
"XM_071968431.1" 32.3738357800703 -18.8487100588853 4.2557080411245 -4.42904209516798 9.46525489253395e-06 0.000442416313579171
"XM_071968444.1" 3948.21904168607 0.858843023861938 0.220351454609638 3.89760542032008 9.7148536153347e-05 0.00338972196244865
"XM_071968447.1" 383.708697690915 1.21062736833199 0.307269970447201 3.9399469026213 8.14996455920061e-05 0.00291724234286444
"XM_071968457.1" 597.802749067538 1.17591812616205 0.348991739852833 3.36947266046448 0.000753121619098881 0.0185767513827826
"XM_071968462.1" 65.4793741203112 1.76010554757229 0.477818570741752 3.68362733336201 0.000229938339151352 0.00710448016400313
"XM_071968491.1" 3493.59326051883 8.6831108829657 1.13317370978016 7.66264766648204 1.8213852171956e-14 1.33459323282335e-11
"XM_071968492.1" 70.9350098057645 -8.20952316101178 2.23469105419314 -3.67367253992787 0.000239089101405071 0.0072995426265987
"XM_071968507.1" 43.0394523107116 -22.4341817275445 4.2476099832796 -5.28160113943017 1.28059755546957e-07 1.26932542130907e-05
"XM_071968549.1" 41.8929588448318 7.21712909166378 2.07176513999393 3.48356527115082 0.000494782456676914 0.0132103656591484
"XM_071968575.1" 189.548481434479 24.3813404154787 3.84217909803909 6.34570637998683 2.21407161488486e-10 5.99556153713333e-08
"XM_071968582.1" 41.9444996257997 -7.75339099024748 2.16669248844385 -3.57844550235003 0.000345643920532162 0.00992053800946747
"XM_071968628.1" 310.291857492269 -1.07310653121184 0.278599333288667 -3.85179145457592 0.000117256863150579 0.003969049227813
"XM_071968697.1" 79.3376723506461 -23.2648526603982 3.85228400812113 -6.03923610288151 1.54845532421695e-09 3.38391820107165e-07
"XM_071968716.1" 1693.33857641603 1.15381550244256 0.338951991186065 3.40406763331031 0.000663903127494402 0.0168429924799064
"XM_071968730.1" 32.1000092333386 21.0879353102983 3.5185806622444 5.99330734025207 2.0561572700682e-09 4.37820906574437e-07
"XM_071968812.1" 29.4627435692105 8.33099140195596 2.10020207007964 3.96675706620937 7.28571870275956e-05 0.00264590539419605
"XM_071968837.1" 137.016981508532 -9.30014149792879 2.24600020529948 -4.14075718959639 3.46161238503002e-05 0.00137762219406155
"XM_071968846.1" 199.568142479893 -11.0511600834959 2.72694455286059 -4.05257968003166 5.0655963128483e-05 0.0019296513905503
"XM_071968853.1" 596.513082924632 6.38261678187159 1.54056360113355 4.14304010374856 3.42731983313685e-05 0.00137547152031877
"XM_071968884.1" 56.8698456352704 -8.42548086596693 1.41571055104838 -5.95141489884893 2.65834236350025e-09 5.42846584441653e-07
"XM_071968930.1" 16.6678158655267 8.31268001673633 2.53203131273743 3.28300837944588 0.00102705612746865 0.0238462714852065
"XM_071968970.1" 38.4722172865017 -8.21088878162898 2.22915345461412 -3.68341119120054 0.000230133484219103 0.00710448016400313
"XM_071968992.1" 34.7852752166634 3.48042642019303 0.971776951353843 3.58150748002845 0.000341617355307392 0.00981627816928841
"XM_071969006.1" 123.954304888857 -1.32235830084547 0.337196665993552 -3.92162329644966 8.79544228434737e-05 0.00312137968133826
"XM_071969097.1" 23.3006061277687 20.7240147856561 4.25000793461335 4.87622966933155 1.0813270313507e-06 6.66809414159403e-05
"XM_071969113.1" 41.5043489975423 10.182213596601 3.35587887214878 3.03414216797441 0.00241220726458305 0.045184450813953
"XM_071969138.1" 1663.31180120268 -2.07650658469462 0.679271901804932 -3.05695934010669 0.00223594603595138 0.0428163901565387
"XM_071969145.1" 127.187854495171 10.07274360862 3.19850181534576 3.14920678184176 0.00163714308095456 0.034045196640919
"XM_071969155.1" 6555.13718628451 1.60045756663458 0.385653125859945 4.14999246555 3.32486218692953e-05 0.00134250067525082
"XM_071969175.1" 179.812203233197 -10.4377923372771 2.00212922335516 -5.21334597962938 1.85464524527352e-07 1.728002682494e-05
"XM_071969178.1" 44.4511018925252 -4.2982196506931 1.16946676259918 -3.67536708879195 0.000237507664230719 0.00727801776012288
"XM_071969219.1" 32.9134016109388 -21.7972938670495 3.72346911067897 -5.85402838566176 4.79806676867834e-09 8.98753664722432e-07
"XM_071969257.1" 58.5690386030309 -21.1916330197343 3.66619551687306 -5.78027901736373 7.45768372039629e-09 1.30930658895044e-06
"XM_071969318.1" 2587.05240891198 1.20573531433039 0.320705226433692 3.75963724613538 0.000170159908399332 0.0055486829816133
"XM_071969324.1" 73.4462793541939 6.74245809805717 2.18972749937048 3.0791311247612 0.00207605285377771 0.0403123185862543
"XM_071969328.1" 5476.05663268986 2.16872119169562 0.420042091015356 5.16310445568261 2.42887510451299e-07 2.12317773609586e-05
"XM_071969331.1" 3577.77897717038 5.92739960916885 0.893225102354758 6.63595278899215 3.2241303288029e-11 1.07097011841956e-08
"XM_071969332.1" 899.493204435728 11.9852716922376 2.08044030204584 5.76093035712282 8.36515526808722e-09 1.44722995273512e-06
"XM_071969345.1" 172.978457246468 -1.58721343438776 0.387377331931518 -4.09733173201874 4.17939764261834e-05 0.00163199582242242
"XM_071969423.1" 35.87627849783 8.64007030741346 2.4575214812886 3.51576593458017 0.000438487374542112 0.0119781096074207
"XM_071969439.1" 394.065889533715 -11.7896205765234 2.65438137346533 -4.44156996216857 8.93049008127129e-06 0.000421621300457435
"XM_071969466.1" 43.4351576456751 21.7132951042129 3.79081349825255 5.72787216100767 1.01698155342444e-08 1.68907076269753e-06
"XM_071969549.1" 142.711384002666 -9.54753840456463 2.65697081275282 -3.59339227918454 0.000326400622496902 0.00945537059100617
"XM_071969568.1" 66.5622453264723 10.6941776369018 2.76907999518762 3.86199663985411 0.000112464113706971 0.00383826963668759
"XM_071969572.1" 38.2621518200041 -21.648153937782 4.24785651558863 -5.09625357126315 3.46441020956151e-07 2.8205507042747e-05
"XM_071969603.1" 126.945494204061 -10.0237862550782 3.09430385207931 -3.2394317863588 0.0011976811078444 0.0267844070374573
"XM_071969608.1" 35.0979208903299 -18.9014877920366 4.25570819524519 -4.44144356823027 8.93573823471784e-06 0.000421621300457435
"XM_071969650.1" 1535.7804452857 0.801469935396684 0.262999545030382 3.04741947482874 0.00230815359483574 0.0438954431359869
"XM_071969722.1" 155.268633247235 -8.9119998668065 2.08055767160617 -4.28346687449742 1.84003503991054e-05 0.000803948751378215
"XM_071969781.1" 469.885795550098 2.59247377884744 0.660434708580093 3.92540510843404 8.65838977979629e-05 0.00307712502972989
"XM_071969797.1" 238.449885682347 4.06129423739479 1.08291399921172 3.7503386606426 0.000176595901429617 0.00574351656960319
"XM_071969806.1" 207.241257633455 -2.80571142948755 0.624892575648349 -4.48991000825465 7.12532703964729e-06 0.000343352558101998
"XM_071969838.1" 1647.62462345428 1.4117431707532 0.401382076190271 3.51720531258596 0.000436116306707272 0.0119264166289773
"XM_071969853.1" 4254.94795327056 10.8360387993926 1.55907666085036 6.95029248496501 3.64529644932716e-12 1.57749779975414e-09
"XM_071969862.1" 141.382221564128 3.56033342189958 0.915345556693611 3.88960583887044 0.000100407171506864 0.00348876410564924
"XM_071969875.1" 205.423067652675 0.84316708514881 0.272250778443953 3.09702359702302 0.00195474313009107 0.0387418580747484
"XM_071969882.1" 109.461366738143 -0.883641915430084 0.293899944447936 -3.00660797023941 0.00264180217463827 0.048005264461534
"XM_071969940.1" 32.5387772356918 5.91926257491304 1.51617570058254 3.90407429207495 9.45867246300502e-05 0.00331514060730772
"XM_071969966.1" 18.3336266522947 8.39657511781652 1.90777367800736 4.40124277560356 1.07632612362204e-05 0.000496565050329554
"XM_071970022.1" 271.450159221146 3.53972266085904 0.635374575269932 5.57108011342008 2.53164873545648e-08 3.67206509485857e-06
"XM_071970075.1" 2594.8509215773 9.45094980019228 1.27726551047114 7.39936193587985 1.36840412178939e-13 8.31489070393636e-11
"XM_071970080.1" 303.90794730868 -0.9883999646297 0.273071894084393 -3.61955948613385 0.000295104967190286 0.00870053260072377
"XM_071970123.1" 1147.94596997459 1.94425829945975 0.585607948450488 3.320068152429 0.000899954751607399 0.0214756443743248
"XM_071970160.1" 246.852721604632 2.08050751816146 0.486475700387693 4.27669360772475 1.89689590328021e-05 0.000821867263276867
"XM_071970183.1" 674.921915651547 -0.973966378611983 0.282931803922278 -3.44240684543026 0.000576562402980646 0.0149157831209313
"XM_071970194.1" 21188.3322996283 1.74149709090046 0.578656152789576 3.00955426206925 0.00261631339835338 0.0476812111874014
"XM_071970215.1" 14.0862815839643 17.1348751213267 4.2830669872565 4.00060871620931 6.31797526153111e-05 0.00234225770372804
"XM_071970271.1" 125.353966082291 -9.91027114801516 3.18740264140695 -3.10919964088398 0.00187594913614835 0.0376292438235619
"XM_071970312.1" 49.8503638535468 -21.8110101977726 3.879691174587 -5.62184184675327 1.88932192350492e-08 2.90547389384433e-06
